dir,gap_abs,band,pos_band,breakout,mom20,tradeable_up,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmin3,fmin5,fmin10,fmin20,fmin60,fclose_min3,fclose_min5,fclose_min10,fclose_min20,fclose_min60
up,0.01011526699600096,1-2%,>+10%,False,0.15957446808510634,True,-0.21448532836516077,-0.22682813227759657,-0.27480204937121555,-0.3572426641825803,-0.21993524514338592,-0.2321924144310823,-0.27983348751156334,-0.36170212765957444,31.51,31.51,31.51,30.0,25.16,31.78,31.78,31.78,30.39,25.63
up,0.018227305218012857,1-2%,-10~0,False,-0.04926945293917773,True,-0.02597402597402587,-0.09477009477009479,0.051597051597051635,0.015444015444015413,-0.018741159830268805,-0.08804809052333806,0.05940594059405946,0.022984441301272973,29.01,27.75,25.16,25.16,24.2,29.53,27.75,25.63,25.63,24.7
up,0.05728429985855721,5-9.4%,-10~0,False,-0.059527768540073134,True,-0.1040133779264214,-0.11137123745819388,-0.00836120401337792,-0.033779264214046756,-0.10699999999999998,-0.11433333333333329,-0.011666666666666714,-0.03700000000000003,28.71,26.5,25.16,25.16,24.2,28.8,26.79,25.63,25.63,24.7
up,0.011832197920401466,1-2%,-10~0,False,-0.0032165832737669486,True,0.08221119773210495,-0.10276399716513107,-0.0407512402551381,0.09107016300496107,0.019359145527369837,-0.15487316421895858,-0.09646194926568763,0.027703604806408544,29.23,29.23,24.88,24.2,24.2,29.65,29.65,25.32,24.7,24.7
up,0.01180438448566612,1-2%,-10~0,False,-0.011666666666666714,True,-0.07233333333333336,-0.1316666666666666,-0.08266666666666667,0.058666666666666645,-0.08272907053394862,-0.1413974950560316,-0.09294660514172715,0.0468029004614372,29.62,27.47,24.2,24.2,24.2,29.96,27.83,24.7,24.7,24.7
up,0.024074739489759356,2-3%,0~+10%,False,0.02959674435812043,True,-0.06070175438596492,-0.08771929824561409,-0.07824561403508778,0.20000000000000018,-0.09284988139613692,-0.11894273127753308,-0.10979329041003061,0.15892917655032202,24.2,24.2,24.2,24.2,24.2,24.7,24.7,24.7,24.7,24.7
up,0.035141329258976395,3-5%,-10~0,False,-0.06131229831480822,True,0.037269372693726766,-0.02509225092250922,0.06752767527675263,0.22029520295202953,0.03841891392685626,-0.024011821204285133,0.06871074990764692,0.22164758034724796,26.44,26.44,26.11,25.64,25.64,27.06,27.06,26.27,26.0,26.0
up,0.03284132841328402,3-5%,0~+10%,False,0.012327231976092756,True,0.03787066809574857,0.06466595212575932,0.09646302250803873,0.10003572704537333,0.02613917343694805,0.052631578947368585,0.08406923348640061,0.08760155422112326,27.87,27.87,27.87,27.87,27.87,27.92,27.92,27.92,27.92,27.92
up,0.013000702740688652,1-2%,0~+10%,False,0.0833650551960412,True,0.06451612903225823,0.06798473812001382,0.17100242802636134,0.05792577176552216,0.0371747211895912,0.04055424129773577,0.14092598850963167,0.030753632984116264,29.31,29.31,29.31,29.31,29.31,29.84,29.84,29.84,29.84,29.71
up,0.01747630331753558,1-2%,>+10%,False,0.14092598850963167,True,-0.0643377001455604,-0.037263464337700225,-0.09519650655021838,-0.15138282387190694,-0.04316760940756181,-0.015480797856505024,-0.07472462042274497,-0.13218219708246515,32.55,31.88,31.88,30.28,27.85,32.86,32.14,32.02,31.08,28.11
up,0.011494252873563093,1-2%,0~+10%,False,0.0022400000000000198,True,-0.06313131313131315,-0.03977272727272718,-0.05366161616161613,-0.41414141414141414,-0.03886010362694303,-0.01489637305699476,-0.029145077720207246,-0.39896373056994816,29.8,29.35,29.35,27.85,18.43,30.05,29.68,29.68,28.11,18.56
up,0.033118971061093294,3-5%,0~+10%,False,0.020341207349081403,True,-0.03454715219421112,-0.09274821039526937,-0.10675381263616568,-0.42110177404295046,-0.0009661835748792091,-0.06119162640901776,-0.07568438003220612,-0.40096618357487923,30.25,29.8,27.85,27.85,17.73,30.42,30.42,28.11,28.11,17.81
up,0.013129879347054674,1-2%,-10~0,False,-0.033276157804459694,True,-0.045534150612959734,-0.29667250437828374,-0.3362521891418564,-0.3866900175131348,-0.01730977280923185,-0.2758745041471331,-0.3166245943021998,-0.36855391272989535,26.56,26.56,19.51,18.66,17.51,26.8,26.8,19.78,18.83,17.51
up,0.016301579215486584,1-2%,0~+10%,False,0.04248539564524689,True,0.004010025062656686,-0.05864661654135328,-0.0987468671679197,-0.1674185463659148,0.00805234021137391,-0.054856567689984925,-0.09511826874685458,-0.16406643180674385,19.77,19.75,18.51,17.67,16.32,19.93,19.93,18.78,17.94,16.54
up,0.017266896891958705,1-2%,0~+10%,False,0.09272237196765487,True,-0.08680892337536383,-0.10378273520853543,-0.13094083414161006,-0.11202715809893316,-0.06458022851465484,-0.08196721311475408,-0.10978638847491295,-0.09041231992051668,19.36,18.6,18.23,16.94,16.32,19.47,18.83,18.48,17.4,16.54
up,0.015538290788013276,1-2%,<=-10%,False,-0.10214250124564028,True,0.0,0.002185792349726823,-0.0169398907103826,-0.07377049180327877,0.0517241379310347,0.05402298850574727,0.03390804597701158,-0.025862068965517238,17.85,17.85,17.85,17.42,16.32,17.92,17.92,17.92,17.66,16.54
up,0.05402298850574727,5-9.4%,<=-10%,False,-0.14158855451406027,True,0.03598691384950925,0.0027262813522355156,0.003816793893129722,-0.06761177753544156,0.060267857142856984,0.026227678571428603,0.02734375,-0.0457589285714286,17.91,17.91,17.91,17.42,16.32,18.02,18.02,18.02,17.66,16.54
up,0.013819789939192972,1-2%,-10~0,False,-0.011475409836065653,True,-0.03871319520174488,-0.08833151581243193,0.0,-0.17775354416575795,-0.009550561797752932,-0.06067415730337089,0.030337078651685445,-0.15280898876404503,17.97,17.43,16.32,16.32,14.89,18.27,17.61,16.54,16.54,15.08
up,0.01179775280898876,1-2%,-10~0,False,-0.06315789473684208,True,-0.05330372015546925,-0.07773459189339271,0.008328706274292053,-0.17934480843975575,-0.09453000531067435,-0.11789697291556023,-0.03558151885289418,-0.21508231545406264,17.53,17.05,16.32,16.32,14.69,17.61,17.05,16.54,16.54,14.78
up,0.016463090812533387,1-2%,-10~0,False,-0.0031762837480149297,True,-0.12591431556948796,-0.08359456635318707,-0.057993730407523425,-0.24608150470219436,-0.10678056593699947,-0.0635344367325148,-0.03737319807794981,-0.22957821676454893,17.43,16.71,16.32,16.32,14.37,17.61,16.73,16.54,16.54,14.43
up,0.019867549668874274,1-2%,-10~0,False,-0.08686091258933493,True,0.08028335301062572,0.06434474616292807,0.024203069657615206,-0.16115702479338845,0.04332953249714944,0.02793614595210947,-0.010832383124287248,-0.18985176738882548,17.35,17.35,17.35,17.13,13.75,18.06,18.06,18.03,17.35,14.06
up,0.014746040415073658,1-2%,-10~0,False,-0.005431830526887671,True,-0.022604951560817987,-0.051130247578040855,-0.08665231431646925,-0.2491926803013993,-0.014115092290988174,-0.0428881650380023,-0.07871878393051046,-0.24267100977198708,18.2,18.09,17.36,16.83,13.31,18.3,18.16,17.57,16.95,13.79
up,0.017573696145124718,1-2%,0~+10%,False,0.0005672149744753163,True,-0.032869080779944326,-0.05459610027855155,-0.12534818941504178,-0.21337047353760452,-0.015314804310833763,-0.037436188315371544,-0.10947249007373794,-0.19909245604083947,17.29,17.29,16.83,15.7,12.2,17.43,17.36,16.95,15.7,12.51
up,0.010946555054732743,1-2%,<=-10%,False,-0.10951834862385335,True,-0.001273885350318471,0.007643312101910826,-0.07133757961783438,-0.12101910828025464,-0.001273885350318471,0.007643312101910826,-0.07133757961783438,-0.12101910828025464,15.52,14.89,14.89,14.25,12.2,15.73,15.68,15.08,14.43,12.51
up,0.010676156583629748,1-2%,-10~0,False,-0.07565789473684204,True,-0.0992957746478873,-0.016197183098591417,0.03169014084507049,-0.07605633802816902,-0.08708065667380449,-0.002855103497501732,0.0456816559600286,-0.0635260528194147,13.31,12.75,12.2,12.2,11.8,13.48,12.79,12.51,12.51,11.96
up,0.015503875968992276,1-2%,0~+10%,False,0.0078125,True,-0.025954198473282397,-0.004580152671755711,-0.08167938931297714,-0.21984732824427478,-0.04347826086956519,-0.022488755622188994,-0.09820089955022493,-0.23388305847076452,12.87,12.65,12.46,11.97,9.67,12.91,12.76,12.58,12.03,9.82
up,0.026369168356997985,2-3%,<=-10%,False,-0.17142857142857149,True,0.0731225296442688,0.01976284584980248,0.07015810276679857,0.4268774703557312,-0.0009199632014719183,-0.05059797608095662,-0.0036798528058876734,0.32842686292548295,10.4,10.4,10.07,10.07,9.05,10.48,10.48,10.14,10.14,9.13
up,0.010928961748633892,1-2%,>+10%,False,0.11133603238866385,True,-0.03423423423423411,-0.07657657657657657,-0.16036036036036028,0.4864864864864866,-0.03510351035103498,-0.07740774077407742,-0.16111611161116102,0.48514851485148514,10.65,10.43,10.18,9.05,9.05,10.68,10.62,10.25,9.13,9.13
up,0.015857284440039754,1-2%,0~+10%,False,0.013052208835341306,True,0.5248780487804878,0.32487804878048787,0.39902439024390235,0.3551219512195123,0.5086872586872588,0.31081081081081097,0.3841698841698842,0.3407335907335909,10.29,10.29,10.29,10.29,10.29,11.5,11.5,11.5,11.5,11.5
up,0.03913043478260869,3-5%,>+10%,True,0.25958378970427143,True,0.19414225941422592,0.2552301255230127,0.18661087866108783,0.1523012552301255,0.07616892911010553,0.13122171945701355,0.06938159879336347,0.03846153846153855,14.0,14.0,13.46,13.46,13.46,15.63,14.27,13.58,13.58,13.58
up,0.09351432880844657,5-9.4%,>+10%,True,0.43042071197411014,True,-0.004137931034482789,0.022068965517241468,-0.0027586206896551557,-0.05862068965517242,-0.09239472030169704,-0.06851037083595224,-0.09113764927718415,-0.14204902576995604,15.0,13.76,13.46,13.46,13.46,15.43,14.27,13.58,13.58,13.58
up,0.19987429289754877,>=9.4%,>+10%,True,0.6889596602972399,False,-0.27134625458355155,-0.21424829753797803,-0.20377160817181772,-0.3059193294918806,-0.27134625458355155,-0.21424829753797803,-0.20377160817181772,-0.3059193294918806,14.01,13.76,13.46,13.46,13.25,14.27,13.91,13.58,13.58,13.25
up,0.020618556701030855,2-3%,>+10%,False,0.42497376705141665,True,0.038961038961039085,0.045454545454545414,0.12481962481962494,-0.13059163059163048,0.028571428571428692,0.03499999999999992,0.11357142857142866,-0.13928571428571423,13.76,13.76,13.76,13.76,12.03,14.82,14.4,14.34,14.18,12.05
up,0.030303030303030276,3-5%,0~+10%,False,0.06934543097861301,True,-0.11235294117647054,-0.16000000000000003,-0.131764705882353,-0.23764705882352932,-0.06098319850653389,-0.11138767890479162,-0.0815183571873056,-0.19352831362787803,15.7,15.07,14.26,13.93,11.94,16.26,15.09,14.28,14.12,12.05
up,0.061559507523939905,5-9.4%,<=-10%,False,-0.10086100861008629,True,-0.09085051546391754,-0.0985824742268041,-0.20747422680412364,-0.12564432989690721,-0.053020134228187965,-0.061073825503355716,-0.17449664429530198,-0.0892617449664429,14.39,14.07,13.71,12.03,11.94,14.4,14.11,13.78,12.3,12.05
up,0.012195121951219301,1-2%,<=-10%,False,-0.12080057183702642,True,0.053012048192771166,0.08755020080321274,0.11646586345381538,0.05461847389558239,0.059822150363783466,0.09458367016976554,0.12368633791430894,0.06143896523848036,12.31,12.31,12.31,12.31,11.8,12.33,12.33,12.33,12.33,12.2
up,0.010339734121122657,1-2%,>+10%,False,0.1008130081300811,True,0.007309941520467822,0.03947368421052633,0.03801169590643272,-0.06798245614035081,-0.0007251631617113397,0.031182015953589604,0.029731689630166702,-0.07541696881798399,13.13,13.13,13.13,13.13,11.8,13.19,13.19,13.19,13.19,12.2
up,0.015573770491803307,1-2%,<=-10%,False,-0.11208151382823883,True,0.03309120258272791,0.0177562550443906,0.037933817594834496,-0.02098466505246166,0.009463722397476504,-0.0055205047318612754,0.014195583596214423,-0.043375394321766514,12.35,12.35,12.35,12.35,11.77,12.92,12.8,12.61,12.54,11.86
up,0.020123839009287936,2-3%,-10~0,False,-0.07714285714285718,True,-0.02959028831562982,-0.03490136570561453,-0.00531107738998482,-0.06600910470409704,-0.01992337164750968,-0.025287356321839094,0.0045977011494251485,-0.05670498084291187,12.75,12.61,12.5,12.5,11.77,12.8,12.79,12.54,12.54,11.86
up,0.01001540832049308,1-2%,-10~0,False,-0.04347826086956519,True,-0.01830663615560646,0.0015255530129671957,-0.01830663615560646,-0.04576659038901598,-0.004640371229698403,0.015467904098994678,-0.004640371229698403,-0.0324825986078886,12.61,12.61,12.5,12.5,11.77,12.79,12.79,12.54,12.54,11.86
up,0.023584905660377187,2-3%,-10~0,False,-0.057777777777777706,True,0.009216589861751334,0.007680491551459223,-0.046850998463901616,0.02611367127496167,0.0022883295194509046,0.0007627765064834868,-0.05339435545385196,0.019069412662090057,12.86,12.86,12.85,12.39,11.77,12.98,12.98,12.86,12.41,11.86
up,0.012112036336108911,1-2%,-10~0,False,-0.0037707390648565875,True,-0.018698578908002972,-0.03515332834704554,-0.05609573672400903,-0.03889304412864625,-0.0015220700152207556,-0.0182648401826484,-0.03957382039573831,-0.02207001522070018,12.85,12.85,12.65,12.23,11.77,12.86,12.86,12.75,12.41,11.86
up,0.010061919504644079,1-2%,0~+10%,False,0.05814905814905802,True,0.014559386973179933,0.01379310344827589,-0.02298850574712652,-0.05670498084291187,0.016897081413210557,0.016129032258064502,-0.020737327188940058,-0.05453149001536095,12.82,12.82,12.82,12.5,11.97,12.91,12.91,12.91,12.65,12.04
up,0.020329138431752103,2-3%,-10~0,False,-0.09226713532513187,True,-0.018975332068311146,-0.018975332068311146,-0.08064516129032251,-0.1138519924098671,-0.02819548872180455,-0.02819548872180455,-0.08928571428571441,-0.12218045112781961,10.54,10.31,10.12,9.56,8.99,10.59,10.34,10.15,9.6,9.18
up,0.010837438423645374,1-2%,-10~0,False,-0.08723021582733803,True,-0.010721247563352798,-0.014619883040935755,-0.060428849902534054,-0.14230019493177382,-0.0029469548133594925,-0.006876227897838927,-0.05304518664047142,-0.1355599214145382,10.12,10.12,10.07,9.32,8.77,10.26,10.15,10.11,9.42,8.8
up,0.01041666666666674,1-2%,-10~0,False,-0.07066795740561471,True,-0.019587628865979312,0.0020618556701033075,0.016494845360824684,-0.11546391752577312,-0.018575851393188847,0.003095975232198178,0.01754385964912286,-0.11455108359133126,9.32,9.32,9.32,9.32,7.95,9.42,9.42,9.41,9.41,8.25
up,0.014721345951629994,1-2%,-10~0,False,-0.08027079303675044,True,-0.015544041450777257,-0.007253886010362698,0.1170984455958548,-0.11502590673575142,-0.019607843137254832,-0.011351909184726505,0.11248710010319907,-0.11867905056759553,9.39,9.39,9.39,9.39,7.82,9.41,9.41,9.41,9.41,8.0
up,0.018065887353878818,1-2%,-10~0,False,-0.08284600389863539,True,0.0041753653444676075,0.029227557411273475,0.11795407098121102,-0.13987473903966596,-0.010288065843621519,0.014403292181069727,0.10185185185185186,-0.1522633744855968,9.48,9.48,9.42,9.42,7.82,9.5,9.5,9.46,9.46,8.0
up,0.0117647058823529,1-2%,<=-10%,False,-0.19354838709677413,True,-0.016279069767441756,-0.012790697674418539,-0.013953488372092981,,-0.009367681498828828,-0.005854800936768045,-0.007025761124121677,,8.15,8.15,7.95,7.82,,8.25,8.25,8.25,8.0,
up,0.010830324909747224,1-2%,<=-10%,False,-0.22408963585434172,True,-0.014285714285714457,-0.01309523809523827,-0.025000000000000133,,0.0036363636363636598,0.004848484848484658,-0.0072727272727273196,,8.15,8.15,7.95,7.82,,8.25,8.25,8.25,8.0,
up,0.10000841821702156,>=9.4%,,False,,True,0.20073467513583854,0.13262416775082286,-0.064054488405908,-0.20027550317593934,0.12063424041139936,0.05706735233197646,-0.12649096493107637,-0.25362474108992206,139.5,139.5,139.5,122.1,104.4,144.8,144.26,144.26,122.3,104.5
up,0.014571823204419854,1-2%,>+10%,False,0.11616434132428899,True,0.0578585528554898,-0.08386086719760388,-0.1791573071948812,-0.29936695936287516,0.07729100235685582,-0.06703174823235813,-0.1640787467073339,-0.28649660335505334,145.13,145.13,134.22,118.2,101.41,156.9,155.41,134.59,119.56,102.93
up,0.02634708054321311,2-3%,>+10%,False,0.1960329341317366,True,-0.1531707317073171,-0.24329268292682926,-0.25042682926829263,-0.31579268292682927,-0.11766200762388823,-0.21156289707750964,-0.21899618805590848,-0.2871029224904702,144.9,137.95,123.68,116.01,101.41,145.8,138.88,124.1,118.32,102.93
up,0.011013513513513429,1-2%,>+10%,False,0.12650327294869856,True,-0.14321994252489478,-0.18746240727126917,-0.18719508120029404,-0.2376528770968389,-0.12071330589849127,-0.1661179698216736,-0.16584362139917697,-0.21762688614540482,134.22,126.22,118.7,116.01,101.41,134.59,128.2,121.58,118.32,102.93
up,0.01230791639356199,1-2%,0~+10%,False,0.06648543689320396,True,-0.12532374100719423,-0.141726618705036,-0.1100000000000001,-0.14100719424460428,-0.051638065522620846,-0.06942277691107634,-0.0350234009360374,-0.06864274570982831,123.58,118.7,116.01,116.01,101.41,124.1,121.58,118.32,118.32,102.93
up,0.01620332291495319,1-2%,<=-10%,False,-0.17432937181663843,True,-0.029299878591663164,-0.0068798057466612494,8.093889113713892e-05,-0.09065155807365444,0.003094680495148827,0.02626296420207419,0.033456005352960894,-0.060304449648711955,116.01,116.01,116.01,116.01,101.41,118.32,118.32,118.32,118.32,102.93
up,0.014751899865891982,1-2%,-10~0,False,-0.08357230643179026,True,0.051982378854625644,-0.0007929515418502175,-0.013215859030836996,-0.08969162995594715,0.04672569474883859,-0.005785920925747368,-0.01814675199438931,-0.09424037871482427,113.75,113.75,112.05,106.1,91.25,119.4,119.24,113.41,106.89,92.67
up,0.02073656270736568,2-3%,-10~0,False,-0.01888020833333326,True,-0.06370875995449377,-0.09434422233057049,-0.09044368600682595,-0.0561514708272387,-0.03983333333333339,-0.07124999999999992,-0.06724999999999992,-0.03208333333333324,116.55,114.68,110.09,106.1,91.25,119.24,115.22,111.45,106.89,92.67
up,0.015996343692870285,1-2%,-10~0,False,-0.033227288794627,True,0.0161943319838056,-0.041385515069725654,-0.10337381916329291,0.26315789473684204,0.02170963364993228,-0.036182722749886875,-0.09850746268656718,0.2700135685210312,109.0,109.0,105.97,98.0,91.25,110.94,110.94,106.55,99.66,92.67
up,0.01170420287284979,1-2%,-10~0,False,-0.04891212683420476,True,-0.08562664329535496,-0.11411042944785277,-0.16748466257668715,0.11148115687992988,-0.042931841115494085,-0.07274561966792048,-0.12861205394000563,0.1633795064672965,103.44,103.44,98.0,92.02,91.25,105.35,104.33,101.08,93.06,92.67
up,0.02266180142116392,2-3%,-10~0,False,-0.07857016457264199,True,-0.0642253521126761,-0.06478873239436622,-0.08488262910798128,0.10000000000000009,-0.06264108352144471,-0.06320541760722342,-0.08333333333333337,0.10186230248307004,98.0,98.0,98.0,91.25,91.25,101.08,99.66,98.58,92.67,92.67
up,0.014936600042982917,1-2%,<=-10%,False,-0.1748536974640894,True,0.004552673372154592,0.025727898358919976,0.18740074113287464,0.22816304923239805,-0.001158016633329817,0.01989683124539421,0.18065059479945278,0.2211811769659966,91.25,91.25,91.25,91.25,91.25,92.67,92.67,92.67,92.67,92.67
up,0.021368305209097604,2-3%,0~+10%,False,0.05525984709184173,True,-0.0033222591362126463,0.13172308521145726,0.17733680524378204,0.09832091227440065,-0.0005402485143165547,0.1348820457410409,0.18062308661984505,0.10138663785341251,109.76,109.01,109.01,109.01,109.0,112.15,111.0,111.0,111.0,111.0
up,0.062443808745402674,5-9.4%,>+10%,False,0.28952360876897143,True,0.06962074005692731,0.029079159935379684,-0.09623817216708985,-0.04108008308331412,0.1669324381032311,0.12270247587075112,-0.014015946286193848,0.04616030214015954,118.0,118.0,118.0,116.15,109.0,126.04,126.04,126.04,117.48,111.12
up,0.010762070971495064,1-2%,>+10%,False,0.4194880264244427,True,-0.03762589928057547,-0.060935251798561185,-0.15280575539568342,-0.04705035971223015,-0.03790276179516672,-0.06120540851553502,-0.15304948216340608,-0.04732451093210577,132.0,128.0,125.91,114.4,109.0,132.8,129.53,126.82,116.2,111.12
